Sentiment;Review
Positief;My son was in a hospital for 3 months and our first visit since January 10th took place at 11am. He was bedside by our mother and they took great care getting him well. My son had a very difficult time breathing and was given antibiotics. I had a donor who we decided to transplant because she needed breathing aid. My IV donor has since died and we cannot thank her enough!!!
Positief;My son was in ICU after the accident 4 days ago and we were extremely scared and took to The Hospital. They took the time to explain everything and made us feel comfortable. The nurses were great! The doctors were friendly, helpful, and took our needs into consideration. Even our 1st time patient had good stomach and was treated with care. The Doctor was able to assist us with medications and a recovering heart. Thank you @ The Hospital for making a truly wonderful healing place possible for my son. Thank you to all of the staff for helping us regain our spirits and make us feel comfortable again. I would like to thank The Hospital and all the care it provided us. I would like to express my deepest gratitude to all the nurses and staff
Positief;My son was in ICU on Tuesday evening and was in great shape. My husband stayed with us for the entire 4 weeks and was fine throughout this entire recovery. Dr. Yang was the nephrologist and nurse on the whole team. Dr. Yang is a great veep and she is a great resource for all of our care. From scheduling appointments to pre-op screenings to extra medicine and recovery. Thank you Dr. Yang for taking care of our son. Thank you again for making a better tomorrow possible.
Positief;My son was in hospital for three days after being hit by a truck. When he arrived he was fine. One night he got in between the nurses and someone called 911. The other night just after his 12th birthday he was stopped by medics for being on the side of the road. He told them he was hit by a truck and that he didn't remember taking any painkillers. It was then that they decided to have an MRI. Dr. Ramirez had a good team there to take his beating into account. The Doctor and his staff are top notch. The doctors and nurses are always encouraging and patient-centered. I especially like Michelle Hartley, her husband who I have known for 14 years. Michelle and his 12-year-
Positief;My son was in ICU after getting heart surgery. We received the best care possible from our hospice nurse, Mariah. She was the best Doctor and the nurses that they came across were always impressed with the labor and the care that went into making sure my son was well. They would bring him food, water, and even ice cream even though he wasn't breathing very well. Thank you Mariah. You truly are the backbone to our family and each and every one of the staff that you visit are incredible.
Positief;I gave birth to my first baby here in May. I am an Inchicote RN so had the best care anyone can give. I had to go to The Hospital for an ultrasound and every nurse and technician was top notch. Their hospital parking lot is gorgeous. I highly recommend them. The staff was great as always. I have had excellent food and drink at the bar and in the food court. It was so nice having a family as well. Would definitely come back here again.
Positief;I gave birth to twins and we are both blessed to have them as a baby. They are the best doctors who I have ever have. Thank you all so much to all the beautiful nurses and staff! Best regards,
Positief;I gave birth to twins at The Hospital. Both of my youngest twins were healthy and well-fed. They were given antibiotics for the night following delivery and stayed for the week. Their care was exceptional. I don�t have enough words�s words about the surgeons, The Hospital staff or the nurses that made my baby happy.
Positief;I gave birth to my first baby and she was amazing. Every doctor, nursing and post shift person was so friendly and accommodating. I understand this is not every day you have the best birth team to offer and everyone on the team was amazing. I love how thoughtful, caring and detailed everyone was. If you are pregnant or nursing with a partner and feel the need to stay up late due to heavy stuff like delivery or overnight stay then feel free to call us at (866) 962-4100. We have a staff of over 12 so feel free to come in and meet us while we are waiting in line.
Positief;I gave birth to my first egg donor and he was a really wonderful and compassionate person. I couldn't have asked for a better family and I take great comfort in the knowledge that I give birth to babies at home with my husband and his beautiful, red-blooded donor babies. I am so blessed to have him as a match for my donor heart and every second spent with him is priceless. I hope that by sharing this incredible experience with you all, you can help me to keep in good health and showing the world something beautiful is possible with love and respect. Thank you so much for taking the time to make a difference for my son's life and hopefully he will be a happy little boy. Thank you for taking the time to educate my family
Positief;Great experience from check-in to the office. The nurses were wonderful. They helped me a great deal and explained everything so much to me. Thank you all so much for making a beautiful day a little less scary.
Positief;Great experience from check-in and everything went well. The nurse and I were great the entire way.
Positief;Great experience from check-in to the hospital. Thank you so much for all the wonderful nurses that came and helped me so much! Definitely recommend this facility. You will be shocked at how quick and clean your recovery is.
Positief;Great experience from check-in, to the nurses, and even the pre-op techs helping us perfect the procedure. The prep and post-op techs were extremely kind, thoughtful, and supportive. I really recommend The Hospital.
Positief;Great experience from check-in! I didn't have time to prep the food for delivery or transport the medicine to your room, however I had great care given by nurse Rachel! Thank you so much Rachel for taking care of my hospital emergency!!! Thank you so much for taking care of me!!
Positief;After contending with their current operating system constant heart medications the team decided to give up on surgery and spend most of their time on the treadmill. The team decided to give their recovery a try and decided to bring their recovery a little quicker because of the additional medications.
Positief;After contending with their current healthcare team, my husband and I decided to make a change for the better. Today, instead of waiting for my insurance to issue a replacement, I'm able to have my current spine checked and my husband's surgical team treated more quickly and pain free. My husband has recently recovered from multiple concussions, including a traumatic right orbital contusion that allowed him to have his right side amputated at the same time. I'm incredibly grateful to my wonderful Doctor for making this possible for us. Thank you to everyone at The Hospital and everyone at The Hospital for the outstanding service you provided to our family.
Positief;"After contending with their facility since the facility closed, my husband and I recently moved across the country. A beautiful city with a beautiful countryside backdrop. We live in the city of Orlando and love the outdoors. I'm 24 and I love this hospital. I moved here from Maine and have a family of four here; youngest is with us and oldest is 4. The floors are large, calming, and clean. The nurses are extra and extra friendly. I really like that they have a goal to remove waitresses before taking care of you. I love how short the wait is for the actual procedure. I feel lucky to have the option of extra services."
Positief;After contending with their insurer and hospital for several years, they finally decided to take action. They are able to offer services like pre-op screenings, MRI, and pre-op visits at no additional charge. Both ER and Hospital staff are great people who took great care of them. It's been really great having them be my guardian angels and doctor for the past 8 years. Highly recommend them both. Thank you all so much for making such a great hospital possible.
Positief;After contending with their care since coming to this hospital, I cannot speak highly enough of both the staff and the patients that greeted them. They were absolutely beautiful. The Hospital bedding was beautiful, from the bedding to the floor care to the robotic assistive techs.
Positief;The Hospital -They are great! I have have had several procedures and they have always been prompt, professional, and informative. They have consistently provided excellent care to my care at The Hospital.
Positief;The Hospital -They are incredible! I received an A+ from Neurosurgeon about a year ago and they have been Best Hospitals in the State. I highly recommend this hospital! The staff is friendly, conscientious and efficient. Incredible room-service especially for the youngest of patients who need constant attention. The nurses.. well trained, happy to assist you and taking their time with you. Highly recommended.
Positief;The Hospital -They are very attentive, friendly staff, and if asked questions they will do an amazing job answering your questions.. I had such a good nurse on my first visit and she was outstanding. Their diagnostics and therapy can't be compared to any other hospital. Thank you all!!!
Positief;The Hospital -They are the best, if not THE best, transplant doctors.. I have seen here in Orlando. I would highly recommend them..They do the transplant and recovery for you and everyone.
Positief;The Hospital -They are super friendly and explained everything in a clear way. It made everything better for me.
Positief;My stepson had to stay with us and his mom had great care taken care of him. The nursing and allied staff was exceptional. The hospital has two floors with an extra floor for PET and recovery room, so if you live in the South you should have enough room.
Positief;My stepson had to be admitted to the ICU on May 9th. It took him at least 3 hours. The first nurse left an amazing feeling feeling. The Doctor was kind, thoughtful, and took his time with him. Dr. Vaskic (pronounced VARKI) was gentle, however she only took half of his questions. Towards the end of his stay in ICU Dr. Vaskic decided he couldn't bring himself to say anything more than thank you for visiting. The following week I received a beautiful beautiful pink heart! You can see some of the tenderness emanating from my right kidney. Thank you so much for visiting. May God bless each and every one of you. Janie
Positief;My stepson had to be reassigned from the hospital because he had the gallbladder removed 4 days earlier and his gallbladder function was not healthy enough to allow him to travel to our major donor facility. When we called the Transplantation center for an emergency room visit, they were able to find out by telephone that the gallbladder removal was taking place on our 1st floor. The gallbladder removal in this hospital was done 24 hours a day. The only thing that allowed us to get the best results was getting extra ice cold water from a hot dog stand. The doctors recommend that anyone nursing a baby under the age of 3 in need of attention be given ice cold water while they are nursing.
Positief;My stepson had to stay overnight with his mom overnight because of heavy IV usage. The nurse was amazing and made everything as smooth and secure as possible. I had no complaints and the food was good too. Everyone was clean and friendly. Definitely recommended this nursing center.
Positief;My stepson had to be transferred to a different hospital due to an infection. I was extremely scared and had to stay for an hour at a time. Every person there was friendly and attentive. I can�t speak highly enough of all the staff that I have encountered. None of the nurses were rude, questioning, encouraging, encouraging, encouraging, encouraging the person next door to me to feel comfortable or cared for. None of the staff seemed to question my medical history, nor did they interject any questions or make fun of my condition. None of the staff seemed to get too uncomfortable visiting with me, nor made any complaints about my condition. I enjoyed every minute of every visit.
Positief;The entire staff was so kind and accommodating to my needs. They went over my medical information and questions very quickly as well as provided medical transport. I felt more confident taking care of myself while recovering from the traumatic experience. Thank you so much for all that you do
Positief;The entire staff was incredible! From Rachel, which has been great doing a great job during the day to all the Doctors, nurse and technician are AMAZING! I must say that I AM SO BORED during this entire experience! Rachel even took 2 showers during the entire 3rd floor floor visit! They felt very welcome and took time to explain everything. The whole bar and staff was so attentive! It was nice having them aware of which areas have busy times or where I was taking care of myself! It was also nice having Jessica who was on the 6th floor nursing during the day and took care of me during the night! I was also very pleased with the 3rd floor facility for making my stay as comfortable and free of anxiety as
Positief;The entire staff was so kind, caring, and taking great care during the entire process. Their kindness and patience allowed me to navigate through the experience.
Positief;The entire staff was so friendly and provided with every detail. The service staff was attentive, professional and compassionate. The only thing I would have would've liked more was some rude beating the shit out of them by making up a joke.
Positief;The entire staff was very kind and compassionate. Kristen, Mariah and I were all treated with such a high level of respect. We were allowed to bring our medications to a room where everyone was provided with an ice cream bar. Everyone came very quickly and within an hour someone would bring their own ice cream bar. Kristen provided extra food and snacks for us too. Every person who asked were great people and showed actual love every second of the interview. The entire staff
Positief;I been to many hospitals and have seen great results. I can�t speak highly enough of all the staff that I have encountered. I cannot express enough great gratitude to the nurses, pre-op technicians, MRI Tech, or any of the rest for helping me bring smiles to my patients' faces. The entire staff is truly special. I will never go to a negative hospital and hope that I can save a life. Thank you all very much!
Positief;I been to many hospitals and they have NEVER HAD a patient who had A OR B OR C OR D OR E OR F ER OR F ER OR A OR G OR H ER OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR I OR
Positief;I been to many hospitals and they all claim to be the best! But what if I wasn't aware they were a real hospital and I had to spend hours going through the door to see if my procedures were OK? Would I be able to trust the doctors or staff? Would I need other care if I went in and out of the back door all at once? Would I need anything other than a medical aide or nurse to watch over me when I was putting things in motion? Would I need to bring my dead father in for an autopsied post-op procedure if I wasn't sure? Would I need any other emergency room staff, nurse practitioners, nurse nurses, EEG units or other personnel to clean my room and medical equipment before I
Positief;I been to many hospitals and I have never encountered any patients who did not feel neglected. I traveled to many states with no complaints or draws.�s.�s.�s. This nurses, staff, and patients are top notch.�s.�s. I�s very grateful for the high level of care each employee receives.
Positief;I been to many hospitals and they all give amazing patients the best care. I was in ORMC for 4 years and was very impressed by the professionalism and care each nurse showed. Taking time to explain each patient's experience is priceless. I also recommend The Hospital.
Positief;I recently had an operation on my right kidney and it was unexpected. I had been following my Caretaker Supervisor for some time and we decided that it wasn't too bad we didn't know where to get more information. I had just received a call recently from my Carepinter that she could no longer be found. But not only did she not give me any instructions, she seemed to be trying to get some answers from me. The hospital staff was so helpful that I had to travel from Denver to find them. I will miss the wonderful nurse and tech who treated me there. I would like to thank my husband Gary for the amazing healthcare he received. Just don't know how to bring him here if you live in the area!
Positief;"I recently had an encounter with a person wearing a surgical mask on my right hip that had broken my hip. As such, I decided to make sure I had an ER team there that would see me at least once a week. I have had wonderful experience doing such appointments; I would like to express my gratitude to a wonderful team of doctors and surgeons at the Ithaca Heart Institute, for making me feel comfortable and confident during my stay. I thank all the hospice patients and staff at the Heart Institute; for making such an incredible experience possible for me."
Positief;I recently had an appointment with my doctor. She was very sympathetic, compassionate, helpful, and listened to my case. When I was informed she was not working as I was wanted for an additional visit she took the decision to give birth to my son on October 12, 2005. I am very thankful to my husband for his labor and Mother Nature for making this possible for us. I highly recommend The Hospital.
Positief;I recently had an op procedure and after doing so many procedures my doctors Dr made me feel comfortable and aware of what was going on with my recovery. The doctors, nurses and staff were top notch�t. Words cannot express the incredible gratitude I have received throughout my recovery. I am extremely blessed to have such a caring staff and a heart-restrobing healing practice. Thank you to everyone at The Hospital, your fantastic emergency room staff, ppl, medics, floor-pumps for assisting me during the procedure and the entire team.
Positief;I recently had an operation on my spine and have since recovered much of my quality of life. The care I received from the Best in Transplanting and Recovery staff has recently been exceptional. Thank you to all the Transplant Partners who have trusted me with their lives for many years.
Positief;Everyone we meet are truly amazing and we are extremely grateful each and every one of the staff is so helpful. Each person is sensitive, accommodating, and informative. Every person we meet is so thoughtful, thoughtful, welcoming, and supportive in their care. I feel free to bring my health or any other healthcare needs where I live.
Positief;Everyone we meet are extraordinary! Every one of them are thoughtful, analytical and conscientious with regards to the medical needs of their patients, as well as those of their caregivers. Thank you ALL for all of the hardwork and love you bring to this amazing field of medical knowledge!
Positief;Everyone we meet are amazing! I really like Matt, his kindness, patience, and good humor. When we meet up for pizza he answers my calls and answers questions. I give him credit for that great service!
Positief;"Everyone we meet are top notch; all within a week or so of arriving at the facility we are absolutely enthralled by the facility. From the staff to the waiters, everyone who works here is top notch. I'm impressed by the level of commitment each person shows to helping the rest of us feel comfortable in their daily lives."
Positief;Everyone we meet are awesome. From the reception desk to the nurses, everyone is like kids. They're great people who care about the patients, and help us understand the care we give them. From the wait staff, to the doctor staff, EVERYONE from day one. Every single person draws their attention to us, making this a wonderful experience for both of us. It's great to have the option between one doctor giving us extra medicine or another doing some physical labor, or just taking care of us during the night. The evening will never be the same, because each patient deserves better. Every single person there treats everyone with respect and dignity that deserves. Thank you all so much for the amazing support.
Positief;The nurse practioners at The Hospital are the best!!! They are attentive and take your time with you. The care shows no signs of going away.
Positief;The nurse practioners at The Hospital, Jenny and I are all very impressed by all of the staff. The nurses and doctors are all very kind, compassionate and kind people. I highly recommended The Hospital.
Positief;The nurse practioners at your local hospital or post office both recommend that you follow all information with your pulse oximetry and medical history. The nurse practioners do also offer free space for nursing team members to take pictures of their locations with your hospital equipment. If you experience any problems, please call the nursing department at 870-683-4236.
Positief;The nurse practioners at The Hospital are wonderful! I cannot thank them enough!! Matt and I have been blessed to meet so many amazing people at The Hospital. From PA to Techs to nurses, PA is a must visit for any and all Heart Failure patients. From ER coordinator Candace to your Doctor, PA truly is the best hospital! Even Supervisor Jenny�s amazing reception is on the short list of things to recommend. Matt and I were recently admitted to The Hospital for a short stay and we couldn�t be happier with the results. The Doctor was as fantastic as he was efficient and took his time with us. Unfortunately for him, during the stay, his ORTHODONTAL VACATION started to show signs
Positief;The nurse practioners at The Hospital have been very compassionate and compassionate throughout this entire journey. They have been my trusted prept nurse companion and nurse companion since the day I was born. I have been blessed with the comfort of their caring and helpful staff. I cannot thank them enough. Thank you all for taking your healthcare and making a difference for each of us!
Positief;I like to thank the The Hospital for allowing me to meet with them. I have had several heart transplant procedures and it has been a great experience. For those of you who are new to Heart transplant care or the surgical techs, this facility is by far the best facility. I'm not an expert, myself nor do I have the best EEG or other procedures performed at my facility, but The Hospital is absolutely top notch. The staff as well as Dr. Dieter Reiter are truly amazing
Positief;I like to thank the following for the outstanding care given to me by Doctor Ethel Perlmutter. She took great care of me during my stay at The Hospital. The hospital has a good team of nursing staff, allied staff, and emergency room meds all working hard to bring me healthful, happy, and beautiful life-changing results. I highly recommend The Hospital to all of you.
Positief;I like to thank all the staff at The Hospital for taking care of my amazing sick kids and wonderful caregivers at The Hospital. Every Friday I would like to give a heartfelt thanks to all the doctors and nurses and staff and everyone behind baroque floors at The Hospital. I absolutely adore each and every one of their services. Thank you everyone from the Lead Nurses to the EEG techs to the neurosurgeon, neurosurgeon assistants and all the other wonderful People behind the scenes. I truly love this city and recommend The Hospital to all. I am so grateful for the amazing care and The Heart Institute. Thank you for taking the pressure off my younger son, Jordan. I am so blessed that I have A CHILD PRESENTATION PROC
Positief;I like to thank all the caregivers and staff at The Hospital for taking care of my father and his incredible recovery! Jordan was admitted to The Hospital and is extremely happy about it. We are blessed to have him on our waiting list each morning and he is very responsive. Thank you to all the team members at The Hospital who spent much of their time, attention and care on my father. Every second I spend in his hospital he and he feel safe and comfortable every second of his recovery! Thank you all so much for your kind care and compassion!
Positief;"I like to thank all the staff at The Hospital for making a wonderful recovery so fast. It was such a pain in the ass because I only had one kidney removed. I felt dizzy and had to be helped by a nurse. Unfortunately, I had gallbladder removal at the time so I had to have a blood transfusion made. For those who don�t remember, The Hospital is an all purpose hospital; you order stuff in or you're assigned to someone else. Not to mention the food is so good that I only ended up shortening my stay. The staff is friendly, caring, funny, analytical, and kind. I have no complaints. Thanks again for your wonderful care and good care."
Positief;My overnight stay in a very beautiful and modern hotel made me feel comfortable, informed and given a pleasant daily run. The food was also very good. The staff was friendly and attentive. I would definitely come here again!
Positief;My overnight stay in a hospital was ok, the OR staff was more on the rude side than helpful. The nurse was very rude and very slow to get to my vital signs. I didn't have much in the car so this was unexpected. The receptionist was amazing! The nurse who answered my phones was awesome! Definitely wish I had a little more tech knowledge in the morning to get my breathing checked earlier. The night shift nurse was amazing! She even set my alarm to come in if I'm coming outside during the day. Overall highly recommend this hotel!
Positief;My overnight stay in a gorgeous, private, and beautiful state of Florida was the best experience of my life. The staff made me feel held up and comfortable throughout the entire experience. Each nurse led by Doctor Rachel was thoughtful, thoughtful, and informative as she helped me navigate my morning and night recovery with ease. The doctors at The Hospital are top notch and truly AMAZING people. Thank you to everyone at The Hospital for your amazing care and amazing service during my stay in a state of peace.
Positief;My overnight stay in your hospital was wonderful! I'd been there since 11 AM and I was ok the whole time I was there you had ER staff coming in coming in during the night to clean up after you and when you got there you had the best nurses ever!! They were awesome!! They would take my mom to every appointment ever and that was over twenty minutes too fast for my comfort level. They always seemed happy to answer your calls and always kept you informed on all the latest information as well as how I was doing. You never felt rushed in any way and my condition never got better especially after 11pm. You have no idea how much better my bed feels and I'm so grateful to all the hospice nurses and staff who cared for
Positief;My overnight stay in a hotel that was very quiet during the day. The staff were efficient and answered your calls. The room had a large inflatable flooring in the back next to it where you could hang your bed. The only thing that made me nervous was when someone switched to electric room I heard someone talk about how old they were and how old they were. I wish there was a card to this information, but I am glad that I did because this information was so helpful during the night. I will never again live in a state that treats medical personnel with such disrespect.
Positief;On discharge the nurses and all the staff were amazing!!! I had a hard time recovering because I couldn�t get my hands on my own medicine and I could feel my legs getting scared as I held my own. I also had two heart medications in addition to my other medications that helped. There was so much going on in the room with all the medications I needed. My heart medications stayed on schedule and everyone showing such a positive energy. My Doctor found out about my discharge and he called for blood draws. When the Doctor arrived a nurse came into the room and she showed great care. She even shook my hand and said thank you for the blood draw. Thank you so much for the wonderful people you have. I'm very grateful to all
Positief;On discharge the nurses and every staff member on all shifts were great. The nurses also came in so quick, I didn't take any questions during their stay. Once I got an answer I asked if the room was too large for my bed. The nurse told me no. The room was too large for my large, comfortable bed and everyone seemed OK. The room was also very quiet and clean. The only thing was the fact that my father lives up there in the South that I don't live too far from. Would recommend.
Positief;On discharge the nurses and the whole team were amazing. They helped me so much with my breathing issues. I had lots of red flags for A&E but everyone took them very seriously. I felt confident in my care and couldn't wait to get to work. Thank you all 3 Stars for helping me overcome the tough times.
Positief;On discharge the nurses were wonderful. Doctor Bhatia, who had done all the diagnostics, was very helpful especially for diagnosing and treating my issues. They took really good care of me despite the constant beating. They stayed with me and listened for anything that stood out to them. They are awesome! I could not have asked for more. Thank you so much to all the staff at The Hospital!!
Positief;On discharge the nurses and Alyssa took good care of me. For several calls they would nurse sick from behind my back with a cordeur in my groin area. These nurses and staff made my recovery so much quicker. My husband stays true to his belief that he is God, and the care he receives from these caring and compassionate nurses and staff is priceless.
Positief;Good hospital & good staff. But I have a problem with the food. I've had chicken tenders before, and they were ok. The hospital sweetened the deal by giving me a little extra meat instead. The donut side of things was good, too. But honestly, they're just not the best kind of donut sandwich.
Positief;Good hospital & good nurses. May 4th for the best health. Thank you for a great year.
Positief;Good hospital & good staff. They are all top notch compared to the rest of the hospitals out there.
Positief;Good hospital & good doctors. Had the best care here!!!! Had my 3 youngest twins born in this hospital in December of 2013 & May of 2014. God bless them all!!
Positief;Good hospital & good nurse staff. The doctors were phenomenal and every patient was happy and well. I recommend this hospital for everyone!
Positief;"It was a very good experience. I'm in hospital and there are a good number of staff, including the RN, to make sure everything is ok. I do wish that there were some scheduling for those patients that go on holidays; I'm almost positive that we will all be back in 8 weeks. The Doctor was fantastic. You are recommended by your healthcare provider to have pain medication in your body. I'm very grateful to all of the doctors in the ICU for making a truly happy day possible for me and my family."
Positief;It was a very good experience and it was my first visit to a hospital and I was impressed by the quality of care. It wasn't as fast or complicated as some hospitals may suggest especially compared to the Outpatient Institute where you have to meet multiple providers to meet your final medical needs. Every patient was thoughtful and courteous to answer my questions. I'll have no complaints about the health care which I have been given all year and will recommend this facility to everyone.
Positief;It was a very nice reception, the Doctor was kind, courteous, and listened for any questions. The Doctor was pleased with his work and the physical therapists. The Doctor is by far the best Doctor, and he deserves many props.
Positief;It was a very good experience. I highly recommended this hospital to anyone considering going through traumatic brain injury. I had my own recovery waiting and most of the staff was very prompt and helpful.
Positief;It was a very good experience and the staff was very polite and kind. I cannot say enough positive things about the team
Positief;It was my first medical procedure at a hospital. My husband was in critical condition for at least 3 nights�s stay, which is why we called 8-1-1. The nurses and Doctor were incredible, and they took the time to educate me. Each one of the nurses was able to explain the process or provided us with a list of their names to follow up with. Everyone in the office was very professional, with details about each nurse's procedures explained and explained. The rest of the staff and staff seemed to appreciate their time and care. My husband was recently admitted to a large group room in the ER and he is in great spirits. I have no complaints about the staff nor do I wish that there were any scheduling conflicts.
Positief;It was my first medical emergency at The Hospital. I am 9 years old and am an RN myself. My mother works as a nurse and I am also an RN. My younger brother lives with his mom at The Hospital. I was admitted to The Hospital for 4 nights and 1 wound was healing. The wound was removed on 8th May 2016. Doctors are always happy to assist with your recovery.
Positief;It was my first experience with The Hospital, and it was my most encouraging experience so far. The Doctor is amazing, and the nurse and staff are always encouraging and helpful. I have no complaints, just wish they could give me more time.
Positief;It was my first job as post office post office supervisor, and I couldn't have been more pleased with the level of service given. A team of twenty-four post office technicians, nurses, and techs were able to handle my needs in a single day. Thank you again for all that you do!
Positief;It was my first visit to the hospital and I had the best care I've received anywhere. I love Florida and I rely heavily on the emergency room for care from the 1st nurse to the 4th nurse. The rest of the staff was very helpful and professional. I felt comfortable and looked forward to coming to this wonderful facility with smiles on my faces.
Positief;Everyone on the staff have been fantastic. It took an incredible amount of energy to get everything working right once it started. I can�t remember the last time I held someone accountable for something so personal.� Thank you everyone at The Hospital.�
Positief;Everyone on the staff were so thoughtful and friendly. Everyone seemed to know what they were doing and what was going on with them. During my stay there were some very unusual circumstances. Some had issues with The Hospital staff not showing a great deal of concern or empathy for the patient or staff. When I arrived I had very little time to process any of the unexpected attention. Only after I was informed about a long wait for another nurse did I get some real good news. Both nurses seemed happy, thoughtful and thoughtful with me.
Positief;Everyone on the staff were absolutely thrilled to be here! The hotel was great, and the food was good too! I would come here again and definitely recommend The Hospital!
Positief;Everyone on the staff, both direct and indirect, were wonderful. From Michelle which, by the way, is where my mother was, to all of the nursing staff, were outstanding. The night shift shift shifts moved really fast and I was always pleased with where I ended up. Each shift was incredibly clean, friendly, and free of any over-the-counter medications or taking too long to get on the right track. Thank you to both the pre-op nurse midwife and all the pre-op nurses for taking care of my mom. We are very blessed to have you. If you have any questions, feel free to post them here.
Positief;Everyone on the staff were so helpful, prompt and courteous. Everyone really listened and took care of their needs. Their photos were amazing too. I truly enjoyed the experience.
Positief;I was so impressed with the care given to my baby in this hospital! They took great care which has made it such a happy and healthy home! Thank you to all the nurses and doctors who I have�ve had who have provided the most incredible care and support to my baby. I would recommend The Hospital!
Positief;I was so impressed by the quality and technical care I received from the staff at The Hospital during my stay here at The Hospital. My stay was allowed to bedevigade and was stayed as a private room throughout the day. Only things that had to be done outside the 8am hour period, such as the paragliding for those of us with back pain or people who are nursing or teching, were allowed. The room also has a private kitchen to share some of your meals with your family. Every once in a while I take a nap in the kitchen and take a nice drink. The only thing I can say is good about The Hospital is it is relatively short stay compared to other hospitals. The service is prompt, friendly,
Positief;I was so impressed with the care given to each of my babies. All the staff was so kind and informative. I was comforted by the information given which allowed me to make informed choices regarding the care being taken. These babies are fine under these circumstances, and I am reassured that my situation does not need making any more difficult for ILL health or the care of any kind. I really appreciate all the attention which was given to my care and it meant a whole lot to each of you in this difficult time. Thank you all so much to all the caregivers for making a truly positive experience as simple as it could be.
Positief;I was so impressed with the kitchen and staff on site. The staff was very thoughtful, helpful, and professional. When I arrived to find out if I was OK I took the meds in under my arm and they all but made me feel comfortable. I was given a nurse preop appointment and she took the morning after to remove any sensitive or redness. She then took 3 more to remove if anything was red or red-touched. The doctor was good and then they left. I would recommend The Hospital. The staff and kitchen were so nice and took the stress off me. I would definitely recommend The Hospital.
Positief;I was so impressed by the care given to the pregnant nursing nurse. Every nurse, supervisor, doctor, therapist and staff member was so kind, accommodating, and helpful. This hospital is where I come to experience amazing things. The doctors, nurses, and staff are top notch. Jessica and Jordan truly brought a smile to my beautiful healthy (and sometimes tense) baby's face every time she arrived at 1 am! Their care and knowledge of my medical needs are beyond words. Thank you all so much to all the nurses and ICU staff who cared for my healthy, healthy baby during her stay at The Hospital!!!! Xo
Positief;Being in need of care is great. It helps me so much. And it means a lot to me. I can't speak for everyone else in the office, but they feel cared for. Everyone takes care of them with care and dignity. Everyone needs to feel listened to and heard. So thank you so much for taking the pressure off!
Positief;Being in need of care, we understand. The facility is small and the staff is friendly and caring. Doctor Keating is a great Doctor Who deserves more stars. Highly recommended this hospital.
